77.26;11.87;70.8;52.8;14.63;727.05;96.15;100;0;55.78211892;10.76928561;16.04520177;50.96962783;0.788;2.22;7.06;20.33;14717.51958;131.0388005
69.68;9;39.35;20.65;1.5;312.19;90.64;92.62;3.49;51.07153637;7.304557803;25.26411108;40.71838213;0.624;18.96;23.11;53.03;19406.32633;72.579312
75.96;10.97;62.76;46.9;7.87;612.14;94.55;99.8;1.14;54.01945466;8.72939872;18.78937554;50.96013306;0.749;6.61;8.56;26.58;14488.93629;118.3458433
79.38;11.56;80.43;67.1;26.98;1356.61;98.89;98.55;0.2;56.13660619;8.537886873;15.14289102;52.78074232;0.85;4.51;3.72;14.57;10561.45028;134.7786912
73.69;9.83;49.03;27.96;4.06;460.81;93.12;97.09;2.65;51.52093454;4.973398103;24.13254684;47.24728198;0.688;11.85;14.93;40.56;14179.31349;104.1390473
75.96;10.97;62.76;46.9;7.87;612.14;94.55;99.8;1.14;51.82935717;4.717943735;21.26232933;48.85574073;0.749;6.61;8.56;26.58;10725.78119;123.5971923
75.7;10.49;59.8;36.16;6.17;596.66;95.85;100;1.54;53.67225698;7.791388465;18.91067767;50.71762788;0.749;5.69;8.28;29.48;13994.55218;119.4968937
79.11;10.77;79.43;65.95;21.37;1100.12;98.72;98.41;1.15;54.48441247;7.913669065;16.32294165;51.91047162;0.828;2.01;3.34;11.59;6666.343698;171.0985342
76.83;11.05;60.05;38.66;9.05;687.52;98.07;98.22;0.38;53.82983093;7.868437265;19.22102813;51.15339859;0.769;6.41;5.48;26.58;12161.13033;112.1500666
68.31;9.08;30.54;15.14;1.28;251.09;93.53;93.88;1.42;51.25858124;7.09382151;26.77345538;41.64759725;0.582;27.03;32.11;65.89;18098.94032;154.6500778
73.69;9.83;49.03;27.96;4.06;460.81;93.12;97.09;2.65;54.63743676;7.757166948;23.10286678;47.8920742;0.688;11.85;14.93;40.56;48016.8514;155.4174426
74.3;10.77;58.28;39.83;5.78;509.3;96.42;99.33;0.1;55.83501006;9.154929577;20.22132797;49.79879276;0.72;9.43;9.94;32.29;13539.41762;133.328881
76.02;11.12;65.68;50.66;12.65;690.18;93.11;98.53;3.1;53.73939091;8.267598602;17.72341488;54.32850724;0.764;5.36;10.22;20.8;9127.742467;158.9954503
79.11;10.77;79.43;65.95;21.37;1100.12;98.72;98.41;1.15;55.72005384;7.779273217;14.15881561;53.2166891;0.828;2.01;3.34;11.59;7971.480117;140.9405099
79.34;11.91;81.23;71.63;29.3;1349.46;94.67;100;0;56.72029061;7.005708355;15.81041342;50.80435911;0.85;1.42;3.2;9.38;13412.67226;115.2075856
78.28;10.89;71.98;56.59;15.69;858.7;97.35;99.67;0;55.55865922;11.2849162;14.66480447;53.99441341;0.797;3.07;4.62;18.24;11437.64324;145.6594566
79.9;11.9;83.87;73.81;32.81;1464.68;92.85;100;0;57.57959479;12.97033285;12.37337192;56.16859624;0.874;0.48;1.19;6.94;8241.402302;138.0374757
78.87;11.44;80.19;64.83;21.87;978.33;100;99.02;0;53.3752357;5.499685732;18.78064111;50.3079824;0.826;2.65;3.14;13.15;6440.731868;131.0474415
70.89;9.73;38.51;19.22;1.67;337.34;93.87;97.48;1.08;51.33345539;3.243622605;27.10545588;44.66312706;0.64;21.2;20.89;54.18;19025.31182;97.02617797
76.11;11.46;71.97;56.25;8.57;613.75;99.7;100;0;53.73701476;7.889557135;17.47129579;51.738655;0.78;2.25;5.34;18.34;12177.66182;112.6120399
70.84;9.77;40.09;24.17;2.05;336.3;96.53;97.24;0.68;51.64089579;5.309865041;26.3895376;44.99373141;0.64;19.86;23.52;54.59;15733.36478;104.5589635
69.49;9.43;45.31;23.76;1.9;311.48;91.8;96.97;3.62;51.20725357;4.177640176;26.69025552;43.9597113;0.632;15.38;21.62;53.59;11593.51326;107.7810294
70.76;9.55;45.8;26.09;2.12;332.23;96.48;99.37;0.89;51.74286436;5.029679212;25.39467037;41.66456176;0.643;15.41;19.05;49.97;16461.35778;104.499236
69.68;9;39.35;20.65;1.5;312.19;90.64;92.62;3.49;51.72748646;3.88939998;28.03332311;38.7406726;0.624;18.96;23.11;53.03;11777.11627;96.92357149
68.31;9.08;30.54;15.14;1.28;251.09;93.53;93.88;1.42;50.64727273;3.505454545;31.34545455;38.32727273;0.582;27.03;32.11;65.89;3843.384754;31.39247944
71.09;9.5;50.31;30.39;1.33;356.34;91.92;99.86;2.14;51.48999574;4.810557684;26.86249468;46.06215411;0.663;15.35;23.49;50.49;8670.987166;103.6854874
74.3;10.77;58.28;39.83;5.78;509.3;96.42;99.33;0.1;50.95699727;3.206562267;25.950783;45.16529953;0.72;9.43;9.94;32.29;1914.60392;95.51609509
74.21;9.89;53.74;35.96;6.2;495.57;97.9;98.66;0.37;51.38121547;3.20441989;25.19337017;47.18232044;0.712;10.43;11.22;33.14;16845.09469;32.01459132
75.74;10.08;65.29;50.64;8.97;672.11;96.33;99.46;0;51.98889917;4.486586494;19.56521739;46.90101758;0.764;6.75;10.28;30.34;5055.742106;88.43932551
75.7;10.49;59.8;36.16;6.17;596.66;95.85;100;1.54;53.67437441;5.859993665;18.64111498;51.01362053;0.749;5.69;8.28;29.48;16629.16247;105.8415628
76.24;11.26;72.43;54.68;11.13;733.62;97.45;98.99;0.18;52.9454023;4.003396029;21.49947753;51.78944619;0.781;5.99;8.73;23.15;8467.760843;115.0031189
76.69;12.07;69.2;51.12;7.75;699.33;98.11;100;0.45;54.09777021;9.354638028;18.70927606;51.03631184;0.776;3.47;6.12;22.21;9849.507666;123.8456201
76.96;10.93;74.22;59.19;14.88;791.11;97.66;97.96;1.14;53.42672414;4.375;20.625;50.90517241;0.792;2.34;6.67;19.61;13261.43665;141.3188004
74.21;9.89;53.74;35.96;6.2;495.57;97.9;98.66;0.37;52.25606776;5.359179019;22.31633817;49.27512624;0.712;10.43;11.22;33.14;15147.40778;134.9361282
75.24;11.11;69.37;52.84;9.16;562.07;93.32;99.93;1.03;53.87117384;5.732706046;18.96381483;51.78602544;0.753;3.06;4.66;21.97;14447.22534;89.17710576
77.9;10.93;74.22;59.19;14.88;791.11;97.66;97.96;1.14;51.85185185;2.832244009;15.90413943;55.33769063;0.796;2.34;6.67;19.61;6802.698101;97.79467307
70.99;9.69;42.92;21.67;1.74;348.29;89.32;95.5;5.06;51.1258626;3.383557392;26.89892309;43.93848946;0.642;18.14;17.52;52.19;10926.59884;84.1566925
73.32;9.84;51.24;31.97;4.98;414.51;90.48;93.75;4.81;52.47308472;6.053986581;22.68684662;50.19503823;0.68;11.25;17.32;43.72;11916.53753;116.5282857
75.65;10.45;59.87;41;6.88;624.52;99.39;99.8;0.61;53.71227258;7.072247345;19.60248186;49.463666;0.752;5.7;10.24;31.47;9843.95712;124.8726513
75.87;11.06;63.97;44;8.86;607.22;98.07;100;0.52;50.22222222;3.873015873;22.28571429;42.41269841;0.761;5.49;6.44;24.12;4532.730954;80.1501726
74.3;10.77;58.28;39.83;5.78;509.3;96.42;99.33;0.1;52.72504593;6.491120637;22.04531537;47.6117575;0.72;9.43;9.94;32.29;5214.753829;104.0481687
73.69;9.83;49.03;27.96;4.06;460.81;93.12;97.09;2.65;51.42180095;5.213270142;23.51895735;47.51184834;0.688;11.85;14.93;40.56;7431.967209;142.2162567
68.31;9.08;30.54;15.14;1.28;251.09;93.53;93.88;1.42;51.53631285;4.888268156;26.53631285;40.5027933;0.582;27.03;32.11;65.89;2773.074847;131.5317295
69;10.08;41.24;21.24;2.05;301.15;93.89;96.09;2.64;51.01424058;3.642566052;27.29978479;41.78533816;0.627;19.16;20.74;53.06;3573.897752;92.6995313
73.23;10.86;55.99;38.45;2.74;404.28;95.96;97.58;2.94;51.4673913;3.725845411;26.37379227;46.25905797;0.711;8.82;14.22;41.29;9283.527159;95.44961905
72.44;9.72;47.25;29.35;1.91;374.56;97.08;93.51;0.79;51.57108434;4.568674699;25.41686747;45.88433735;0.674;14.02;14.94;47.08;8191.109445;103.6271807
73.44;10.95;56.78;37.72;3.64;434;98.2;99.76;0.51;52.2706422;6.252293578;22.59174312;49.00917431;0.704;8.78;14.34;37.45;17693.13006;116.295008
74.3;10.77;58.28;39.83;5.78;509.3;96.42;99.33;0.1;51.43979058;5.017452007;23.38568935;47.20767888;0.72;9.43;9.94;32.29;4733.555864;54.54286579
80.09;11.28;85.72;76.5;41.89;2273.55;95.09;98.73;1.7;54.19491203;6.830299337;17.38708203;55.34694188;0.888;3.12;2.02;9.03;3737.436529;147.3626558
79.81;11.14;82.16;70.66;28.5;1426.89;98.38;99.86;0.97;53.43010539;4.384569497;19.77530324;50.80532909;0.853;1.8;4.04;9.75;4090.177998;126.5402473
79.81;11.14;82.16;70.66;28.5;1426.89;98.38;99.86;0.97;54.42708333;4.861111111;18.31597222;51.47569444;0.853;1.8;4.04;9.75;1412.874987;107.8684722
79.9;11.9;83.87;73.81;32.81;1464.68;92.85;100;0;55.21582734;6.474820144;16.90647482;51.79856115;0.874;0.48;1.19;6.94;11750.34242;123.3167137
79.38;11.56;80.43;67.1;26.98;1356.61;98.89;98.55;0.2;53.56321839;3.639846743;21.64750958;48.00766284;0.85;4.51;3.72;14.57;6387.102989;129.2272294
68.36;7.93;29.57;14.77;0.64;257.98;95.35;96.98;1.24;51.29728451;3.567203806;26.12444468;34.61791225;0.567;28.87;34.12;64.13;4983.605758;80.8983589
72.46;10.35;46.68;26.88;2.28;379.44;91.41;99.44;0.64;52.1589972;5.317499588;24.20583869;46.11578427;0.66;13.66;19.07;48.15;12024.08703;103.3338992
75.87;11.06;63.97;44;8.86;607.22;98.07;100;0.52;53.71291374;9.049334019;18.55599383;46.22420397;0.761;5.49;6.44;24.12;12949.80052;130.715982
76.96;10.93;74.22;59.19;14.88;791.11;97.66;97.96;1.14;53.70543464;8.318867673;18.73414341;52.75737749;0.792;2.34;6.67;19.61;10893.6792;137.9046515
69.96;9.56;42.59;22.27;1.48;316.14;95.4;94.76;0.84;51.29206172;3.239449712;27.92108199;43.91383157;0.634;18.94;24.39;55.25;10456.16411;93.91480934
68.31;9.08;30.54;15.14;1.28;251.09;93.53;93.88;1.42;49.76630766;2.33692339;29.02526587;39.98509788;0.582;27.03;32.11;65.89;17660.27053;88.31903693
72.44;9.72;47.25;29.35;1.91;374.56;97.08;93.51;0.79;51.29251701;3.764172336;23.58276644;46.57596372;0.674;14.02;14.94;47.08;5092.183345;118.4367723
72.44;9.72;47.25;29.35;1.91;374.56;97.08;93.51;0.79;50;4.2243083;28.22381423;43.75;0.674;14.02;14.94;47.08;2014.716527;97.66577778
71.42;10.05;55.75;34.16;2.52;359.63;95.64;99.71;1.28;51.8981259;3.291686689;19.26958193;46.76838059;0.675;11.7;18.02;54.16;16845.85494;134.2494077
71.51;9.83;42.2;22.38;1.54;360.27;95.06;94.63;1.26;50.79735875;4.223509624;25.33794306;45.00404909;0.658;18.53;15.72;46.64;2344.576629;114.4558513
70.92;10.06;41.25;20.34;1.34;340.4;93.55;99.38;3.35;50.78209277;3.362099964;26.01582165;43.94102841;0.639;17.96;17.65;53.47;10788.00202;80.15258379
72.97;10.08;52.41;32.33;3.24;388.58;92.6;99.61;1.37;52.4305224;4.058829147;25.36529462;46.09874893;0.684;13.63;14.26;40.46;5973.888425;91.23988587
76.24;11.26;72.43;54.68;11.13;733.62;97.45;98.99;0.18;53.05853757;4.825805145;21.12112619;51.55965161;0.781;5.99;8.73;23.15;5165.687214;134.093838
72.24;9.74;49.34;28.17;1.69;370.81;96.4;99.03;1;53.13387424;4.62474645;24.7464503;46.33874239;0.667;12.7;17.25;42.89;3933.568618;116.5422402
73.57;10.6;66.24;40.85;5.63;445.96;96.56;99.42;0.7;52.1011619;3.409169971;22.81360885;47.42225005;0.716;6.56;13.65;34.8;9631.861669;104.1547494
68.31;9.08;30.54;15.14;1.28;251.09;93.53;93.88;1.42;51.96687371;2.576489533;29.1005291;40.0621118;0.582;27.03;32.11;65.89;8370.569547;112.4326898
75.65;10.45;59.87;41;6.88;624.52;99.39;99.8;0.61;52.85714286;3.285714286;21.71428571;47.28571429;0.752;5.7;10.24;31.47;19207.65409;103.9211873
69.68;9;39.35;20.65;1.5;312.19;90.64;92.62;3.49;52.64048747;3.215978334;25.69397427;39.4041977;0.624;18.96;23.11;53.03;5583.026214;139.9752795
